Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI
2023-04-13,Berlin,Germany,76.54,66.49,91.41,17.36,8.7,195.81,0.35,87.23,13.46,161.86
2023-06-21,Toronto,Canada,38.72,13.09,10.81,36.35,1.17,32.48,-0.06,26.68,12.11,108.93
2023-12-04,Tokyo,Japan,78.74,54.58,71.53,39.66,1.06,138.93,2.43,62.74,3.56,163.0
2023-08-18,Toronto,Canada,79.24,55.89,57.12,34.46,6.77,136.4,38.36,25.36,7.34,163.26
2023-11-25,Johannesburg,South Africa,91.64,66.46,8.73,22.74,1.52,117.45,38.66,15.67,9.22,169.66
2023-10-16,Madrid,Spain,102.05,147.76,20.17,8.09,8.81,50.97,37.22,80.94,0.93,175.04
2023-07-15,Bangkok,Thailand,70.87,159.09,51.73,44.28,5.53,31.66,34.26,71.78,2.7,158.94
2023-08-02,Mumbai,India,17.32,69.08,60.21,29.54,8.47,12.79,4.99,95.33,7.88,90.7
2023-05-01,Bangkok,Thailand,145.88,105.56,41.73,30.82,5.93,41.76,17.27,87.78,3.63,197.67
2023-07-14,Cairo,Egypt,73.01,61.48,18.76,38.2,6.16,185.15,-6.83,50.23,5.02,160.04
2023-04-03,Mumbai,India,82.37,173.34,54.72,26.37,8.13,111.74,-3.65,29.13,2.34,164.87
2023-10-22,Dubai,UAE,29.32,170.5,31.13,48.96,2.41,17.48,6.81,41.65,14.2,108.67
2023-04-05,Toronto,Canada,133.24,62.72,16.6,40.63,9.02,81.54,-8.23,28.11,14.0,191.14
2023-07-08,Bangkok,Thailand,12.49,155.97,74.91,9.48,1.39,49.06,2.19,81.54,1.45,101.48
2023-05-06,Rio de Janeiro,Brazil,73.94,184.12,92.58,45.34,3.31,88.37,38.37,96.85,12.86,160.52
2023-11-08,Mumbai,India,77.6,108.65,70.07,26.4,9.13,61.48,-4.79,70.83,8.04,162.41
2023-03-09,Mumbai,India,140.32,164.14,79.09,36.01,4.77,78.58,23.98,16.37,13.99,194.8
2023-01-09,Berlin,Germany,36.69,39.86,33.25,6.74,3.5,121.95,9.77,32.84,2.94,103.93
2023-02-27,Beijing,China,28.11,60.02,18.79,32.83,1.58,61.78,20.55,79.25,2.01,84.67
2023-10-15,Los Angeles,USA,133.43,25.71,76.7,7.97,1.34,51.96,36.14,11.37,9.39,191.24
2023-05-04,Moscow,Russia,16.44,31.55,50.95,12.58,6.68,23.27,0.28,60.78,8.76,72.8
2023-03-11,London,UK,100.17,159.02,7.32,27.77,1.98,72.99,34.15,91.58,1.35,174.06
2023-04-11,Johannesburg,South Africa,147.62,46.27,85.91,33.91,2.16,193.96,-1.5,78.09,10.87,198.56
2023-12-04,Berlin,Germany,79.6,82.38,88.66,9.65,9.71,60.15,24.22,37.4,2.04,163.44
2023-02-18,Madrid,Spain,45.56,33.82,33.03,42.58,2.86,71.31,38.13,31.89,12.77,125.77
2023-11-06,Johannesburg,South Africa,122.09,38.23,27.3,17.43,0.53,121.72,12.61,16.45,15.93,185.38
2023-02-28,Istanbul,Turkey,38.06,167.79,54.98,20.85,6.57,60.31,-3.17,14.86,11.13,107.33
2023-07-09,Madrid,Spain,97.35,103.58,62.91,41.62,3.94,53.49,21.03,80.28,3.99,172.61
2023-03-13,London,UK,62.91,171.09,90.53,30.58,5.74,174.87,-5.65,11.35,7.34,154.83
2023-12-27,Madrid,Spain,74.57,18.77,32.76,44.76,9.88,66.91,0.49,82.26,0.72,160.85
2023-03-19,Berlin,Germany,19.41,194.15,38.27,27.17,5.87,109.55,39.46,13.06,4.66,120.38
2023-08-05,Istanbul,Turkey,102.08,105.81,83.56,7.13,3.82,24.76,35.38,63.48,3.75,175.05
2023-01-10,Beijing,China,136.53,165.29,95.6,7.14,1.44,84.3,5.45,22.29,16.23,192.84
2023-12-06,Paris,France,91.77,168.32,32.45,7.0,2.07,188.87,22.73,38.96,3.14,169.73
2023-11-26,Berlin,Germany,106.22,31.65,36.67,41.67,3.23,106.25,39.15,63.47,8.39,177.19
2023-05-13,Beijing,China,67.76,45.49,5.47,39.0,8.04,107.79,-8.67,10.22,18.04,157.33
2023-03-12,Dubai,UAE,106.86,163.92,94.77,26.87,4.32,84.47,39.02,57.24,9.21,177.52
2023-09-10,Mumbai,India,92.5,119.5,75.74,5.59,9.29,148.59,-1.85,74.31,2.31,170.1
2023-06-02,New York,USA,87.02,74.27,32.44,10.16,4.07,85.33,27.82,29.3,14.26,167.27
2023-03-09,Los Angeles,USA,22.58,178.7,41.23,12.88,1.08,131.2,9.98,41.99,10.49,112.73
2023-03-06,Cairo,Egypt,10.87,108.85,7.67,19.53,5.98,80.57,16.74,21.35,11.89,77.65
2023-08-12,Los Angeles,USA,102.66,195.14,94.29,24.05,6.75,39.27,0.22,47.04,5.43,175.35
2023-12-05,Seoul,South Korea,58.43,82.9,86.76,29.64,8.84,66.75,28.06,10.89,18.83,152.51
2023-08-14,Los Angeles,USA,111.52,124.23,90.2,35.45,4.79,103.27,8.6,33.63,17.48,179.92
2023-06-01,Bangkok,Thailand,47.91,102.55,85.31,3.32,2.78,127.73,34.87,58.87,3.35,131.56
2023-01-09,London,UK,46.4,78.22,69.69,48.95,6.56,140.21,28.39,61.38,8.73,127.84
2023-11-20,New York,USA,42.8,68.65,27.15,18.86,0.94,141.83,32.95,16.51,17.59,118.97
2023-08-21,Johannesburg,South Africa,145.56,161.15,72.17,4.39,2.97,51.71,1.91,33.83,15.55,197.5
2023-12-08,Tokyo,Japan,127.96,198.73,20.24,26.81,7.17,81.47,36.6,17.89,10.78,188.41
2023-02-01,Moscow,Russia,21.72,127.24,52.35,23.55,9.12,154.94,-5.26,62.05,11.67,97.2
2023-06-04,Tokyo,Japan,121.77,100.48,7.04,2.12,2.15,122.24,13.88,30.44,15.02,185.22
2023-07-18,Mexico City,Mexico,75.66,166.62,62.82,1.91,1.26,176.81,9.07,24.52,14.89,161.41
2023-04-02,London,UK,67.36,166.0,48.98,11.39,9.07,60.9,20.94,39.37,19.23,157.12
2023-01-05,Cairo,Egypt,86.62,54.19,27.56,25.67,6.1,179.91,0.08,42.89,1.02,167.07
2023-11-17,Istanbul,Turkey,38.37,46.46,66.11,15.01,4.72,152.83,-4.97,86.61,2.89,108.07
2023-08-02,London,UK,115.04,92.24,43.82,2.94,0.59,171.8,1.1,70.95,9.27,181.74
2023-10-23,Berlin,Germany,91.58,109.05,33.6,35.32,0.95,175.75,19.25,48.03,3.33,169.63
2023-11-11,Paris,France,146.3,197.01,57.15,45.88,4.98,156.21,-2.33,51.71,4.63,197.88
2023-09-27,Bangkok,Thailand,65.77,96.05,94.81,18.33,1.16,169.7,38.51,10.57,14.23,156.3
2023-01-01,Mumbai,India,79.13,166.14,63.65,31.16,3.8,187.99,36.19,40.59,4.76,163.2
2023-07-11,New York,USA,39.53,97.98,17.9,19.46,4.86,194.58,30.93,97.59,9.56,110.92
2023-11-27,Madrid,Spain,26.84,118.3,32.77,48.62,0.16,112.35,37.71,99.58,1.16,82.33
2023-06-05,Toronto,Canada,18.2,127.08,36.98,37.58,9.29,52.23,24.14,99.42,17.07,98.9
2023-02-08,Bangkok,Thailand,109.48,29.83,76.19,22.2,0.37,82.31,-7.8,74.32,11.34,178.87
2023-04-04,Cairo,Egypt,5.58,26.13,76.0,38.72,9.59,199.26,-5.62,44.26,9.5,102.52
2023-11-04,Berlin,Germany,47.57,127.09,55.6,46.79,3.64,58.87,13.58,72.38,7.12,130.72
2023-05-13,Seoul,South Korea,138.77,120.44,68.42,40.46,5.05,134.63,-3.22,55.77,8.79,194.0
2023-05-05,Cairo,Egypt,18.14,131.12,44.02,37.68,2.39,44.96,34.19,12.13,13.4,88.68
2023-09-10,Istanbul,Turkey,17.85,34.25,43.77,29.08,3.35,93.81,22.39,33.75,11.29,63.09
2023-09-03,Moscow,Russia,68.82,74.8,35.12,3.13,7.45,185.35,22.96,27.26,13.28,157.88
2023-07-20,Mexico City,Mexico,138.5,88.48,79.64,44.84,8.69,192.62,6.2,29.74,18.03,193.86
2023-02-27,Sydney,Australia,82.41,48.82,62.33,44.2,4.06,43.67,-7.28,42.04,5.12,164.89
2023-03-03,New York,USA,132.84,185.21,88.41,12.47,4.72,11.82,22.82,13.68,5.73,190.93
2023-12-05,Mumbai,India,129.51,14.11,18.96,12.43,7.4,139.2,34.82,14.25,14.87,189.21
2023-05-15,Berlin,Germany,109.06,184.06,14.11,15.14,5.94,16.66,21.46,45.62,1.98,178.65
2023-12-15,Toronto,Canada,113.81,119.17,22.66,47.89,8.14,180.73,34.42,19.27,4.06,181.11
2023-03-04,Seoul,South Korea,25.59,24.64,47.9,26.2,9.33,68.35,38.05,44.05,19.5,99.3
2023-07-13,Istanbul,Turkey,119.65,70.73,71.82,39.17,9.5,50.34,10.64,22.5,14.69,184.12
2023-04-08,Dubai,UAE,81.89,144.0,67.88,27.63,1.17,85.1,-3.39,75.13,15.16,164.63
2023-03-28,Seoul,South Korea,60.43,184.94,7.59,40.43,1.95,155.73,31.42,86.69,18.27,153.55
2023-09-02,Los Angeles,USA,22.38,125.29,5.96,3.82,9.07,157.24,34.64,54.55,6.13,96.7
2023-09-07,Berlin,Germany,66.31,111.3,90.56,27.53,7.77,124.43,30.16,80.6,1.27,156.58
2023-10-14,Johannesburg,South Africa,90.69,118.25,19.53,35.61,2.95,110.86,21.88,43.32,17.81,169.17
2023-06-01,London,UK,49.56,192.83,18.07,19.25,8.55,58.6,3.52,94.23,5.29,135.62
2023-08-17,Dubai,UAE,35.93,21.52,88.45,34.78,2.65,93.14,18.02,18.82,6.0,102.06
2023-01-09,Moscow,Russia,107.87,43.34,37.04,20.7,1.39,41.58,-0.3,64.88,14.93,178.04
2023-10-25,Berlin,Germany,79.66,76.51,51.62,16.21,3.3,152.52,37.93,85.34,18.99,163.47
2023-10-01,Seoul,South Korea,13.77,41.34,78.44,14.49,7.07,170.96,-8.02,51.49,12.83,77.03
2023-08-09,Mexico City,Mexico,78.4,17.46,7.33,30.72,7.16,82.04,8.36,38.9,17.33,162.82
2023-05-08,Cairo,Egypt,15.59,67.46,49.04,12.67,5.89,15.45,23.15,98.91,7.22,64.9
2023-08-14,Istanbul,Turkey,144.06,32.98,31.81,29.73,9.62,130.37,-9.03,46.69,1.73,196.73
2023-06-15,Paris,France,125.48,21.43,64.77,40.15,5.28,33.65,9.83,59.06,5.15,187.13
2023-01-05,Los Angeles,USA,121.28,196.39,86.17,28.74,2.64,46.86,18.53,43.01,3.96,184.96
2023-10-04,London,UK,63.76,113.27,42.35,39.4,6.99,117.16,16.19,94.64,14.92,155.26
2023-08-12,Sydney,Australia,59.76,74.14,39.8,25.54,7.72,51.97,-1.26,12.27,17.07,153.2
2023-02-17,Madrid,Spain,6.84,155.06,73.55,35.7,7.26,105.31,13.77,72.02,11.03,101.03
2023-03-11,Mexico City,Mexico,106.53,27.72,56.18,26.21,2.85,190.87,30.99,27.67,7.99,177.35
2023-12-10,Tokyo,Japan,42.69,113.58,58.99,33.32,3.7,25.86,6.15,31.35,15.83,118.7
2023-12-09,Cairo,Egypt,86.34,54.76,86.05,35.87,1.98,38.27,8.67,94.26,3.66,166.92
2023-07-24,Toronto,Canada,123.83,186.89,96.5,38.26,4.3,79.16,10.18,76.45,5.97,186.28
2023-10-22,Bangkok,Thailand,33.1,110.94,79.33,2.87,4.58,56.72,6.12,46.95,7.94,95.16
2023-04-19,Johannesburg,South Africa,97.14,191.9,90.91,29.7,7.89,187.01,24.29,67.79,7.05,172.5
2023-12-03,Bangkok,Thailand,26.84,182.26,86.3,8.93,1.75,178.58,34.44,12.94,19.63,114.49
2023-09-07,Sydney,Australia,94.0,93.23,20.71,45.22,4.82,158.37,9.61,84.9,2.11,170.88
2023-12-04,Beijing,China,149.51,195.17,47.52,13.28,6.95,159.58,25.89,20.94,14.59,199.54
2023-10-05,Johannesburg,South Africa,145.87,143.41,93.51,27.55,0.78,182.82,10.81,14.1,14.1,197.66
2023-04-27,London,UK,67.39,67.94,54.39,49.81,7.25,198.66,6.2,12.32,5.67,157.14
2023-10-22,Toronto,Canada,105.84,175.18,57.2,15.44,6.87,183.53,10.7,95.24,11.72,176.99
2023-12-08,Mexico City,Mexico,74.33,153.9,53.85,28.59,2.58,60.86,16.63,12.51,0.65,160.72
2023-07-28,Rio de Janeiro,Brazil,20.56,19.06,85.27,10.54,3.19,58.93,25.81,91.46,18.5,84.31
2023-08-22,London,UK,64.25,116.62,92.48,1.75,5.42,39.83,15.08,19.2,14.84,155.52
2023-04-10,Sydney,Australia,122.47,82.96,94.24,21.27,6.48,39.75,13.07,47.62,16.9,185.58
2023-02-03,Moscow,Russia,37.97,159.77,32.21,47.7,3.27,188.09,3.55,62.3,9.62,107.08
2023-03-01,Istanbul,Turkey,85.48,81.2,79.92,30.56,6.43,168.51,35.28,25.02,17.64,166.48
2023-07-03,Sydney,Australia,31.61,168.02,88.13,10.01,4.79,119.84,24.55,29.65,19.57,107.44
2023-07-03,Seoul,South Korea,52.3,77.66,86.02,33.73,2.85,49.35,-7.76,55.86,1.6,142.37
2023-06-14,Bangkok,Thailand,143.85,59.99,70.1,48.94,4.05,20.33,6.97,78.93,18.62,196.62
2023-09-04,Mumbai,India,48.1,44.86,87.04,19.36,0.17,148.11,15.91,41.07,4.84,132.03
2023-01-13,Cairo,Egypt,108.02,156.0,79.62,20.03,4.15,129.85,39.31,94.42,4.28,178.12
2023-03-16,Istanbul,Turkey,22.77,134.41,8.15,37.53,7.2,196.73,-2.65,99.83,15.6,90.3
2023-10-22,London,UK,123.09,147.54,89.88,45.73,7.01,195.56,2.15,11.66,7.57,185.9
2023-11-13,Moscow,Russia,59.16,19.65,38.08,44.11,3.38,70.27,25.82,73.47,19.74,152.89
2023-01-03,Seoul,South Korea,25.37,40.66,40.16,14.08,5.29,59.5,-0.64,17.92,14.71,78.91
2023-01-23,Paris,France,80.68,109.2,80.08,27.68,7.86,84.59,9.1,40.46,19.3,164.0
2023-01-11,Beijing,China,56.6,68.85,90.68,37.15,3.88,121.73,26.82,76.21,18.42,151.57
2023-07-26,Beijing,China,106.69,18.72,27.52,39.9,5.26,107.2,-5.2,75.07,16.94,177.43
2023-02-16,Berlin,Germany,80.1,45.67,82.98,37.39,7.13,190.41,38.1,29.82,17.5,163.7
2023-06-08,Istanbul,Turkey,139.73,110.38,24.97,18.57,5.19,143.6,-6.18,40.05,17.0,194.49
2023-05-10,Berlin,Germany,8.29,18.89,35.97,37.92,9.21,85.04,-5.46,32.98,15.27,98.1
2023-05-26,Sydney,Australia,85.25,102.08,96.99,14.74,0.4,192.1,31.26,73.02,19.08,166.36
2023-04-12,Moscow,Russia,137.68,138.63,96.1,17.13,3.38,15.83,31.87,34.21,17.82,193.43
2023-08-22,Los Angeles,USA,133.04,155.26,89.04,11.0,5.76,18.79,-4.22,67.32,17.47,191.04
2023-07-07,Mexico City,Mexico,61.3,39.33,22.49,17.99,7.43,154.89,37.37,96.69,5.6,153.99
2023-12-08,Dubai,UAE,17.38,128.02,91.38,9.01,4.9,35.5,18.32,77.76,8.85,90.82
2023-09-09,Rio de Janeiro,Brazil,44.36,53.63,76.3,16.99,0.15,147.75,-4.0,35.06,19.93,122.82
2023-09-18,Cairo,Egypt,104.46,27.65,13.64,3.13,6.18,18.07,10.54,60.62,12.7,176.28
2023-04-04,Berlin,Germany,139.54,63.87,34.94,12.12,7.5,175.58,18.88,29.76,5.7,194.39
2023-03-25,Cairo,Egypt,146.95,135.51,82.45,9.49,0.7,130.48,26.49,73.34,0.69,198.22
2023-01-19,New York,USA,32.43,66.64,76.52,21.62,6.69,50.16,8.84,61.13,2.66,93.75
2023-08-17,Dubai,UAE,93.17,102.41,45.12,24.05,5.16,37.51,-5.57,62.48,3.91,170.45
2023-09-10,Madrid,Spain,75.18,74.21,48.62,16.28,2.35,181.26,16.89,23.51,12.76,161.16
2023-08-28,Seoul,South Korea,37.15,194.88,71.13,20.28,1.42,61.63,14.51,78.75,13.1,120.74
2023-05-18,New York,USA,43.92,31.6,94.82,9.56,8.27,61.33,37.1,25.64,19.57,121.73
2023-12-15,Paris,France,46.82,33.54,91.98,31.76,9.62,176.1,1.41,85.1,0.76,128.87
2023-07-19,Mexico City,Mexico,15.09,49.57,86.4,36.26,9.78,87.19,31.62,41.36,11.7,105.73
2023-12-06,Seoul,South Korea,31.58,133.87,26.96,38.8,8.15,79.7,-1.01,82.26,8.48,91.97
2023-10-14,Cairo,Egypt,75.73,83.36,88.77,8.83,1.75,131.41,21.12,64.81,16.88,161.45
2023-10-02,Mexico City,Mexico,126.34,37.08,53.09,22.92,4.44,163.11,5.32,54.08,8.2,187.58
2023-09-03,Madrid,Spain,68.4,31.68,34.77,40.43,2.93,185.3,38.11,74.2,5.27,157.66
2023-01-24,Beijing,China,36.78,160.38,74.85,13.56,0.85,194.34,26.97,40.72,19.67,104.15
2023-05-28,Cairo,Egypt,78.55,166.66,97.23,48.81,9.9,19.04,-1.07,30.45,12.58,162.9
2023-01-24,Berlin,Germany,77.81,97.66,51.96,11.62,4.76,117.77,-1.25,17.42,14.64,162.52
2023-04-25,Beijing,China,22.42,162.88,56.73,41.11,0.6,100.02,30.4,11.0,10.46,104.9
2023-03-08,Seoul,South Korea,76.8,117.41,14.21,1.88,9.59,164.82,16.23,80.53,16.7,162.0
2023-11-05,Moscow,Russia,100.93,73.63,83.38,31.35,6.28,93.58,38.8,83.51,2.15,174.46
2023-11-26,Johannesburg,South Africa,18.76,140.33,81.86,47.99,5.94,112.14,-0.85,73.72,4.32,93.23
2023-10-05,Seoul,South Korea,115.34,122.35,57.82,23.75,4.84,30.11,32.21,15.57,8.33,181.9
2023-08-05,Los Angeles,USA,6.69,51.84,48.2,23.12,9.62,48.23,20.0,16.26,15.18,103.03
2023-08-07,Paris,France,140.01,140.33,63.8,22.29,3.0,118.33,20.77,61.79,15.81,194.64
2023-08-12,Sydney,Australia,52.81,41.71,17.66,32.99,6.01,145.14,34.7,77.95,10.72,143.62
2023-09-22,Moscow,Russia,73.52,31.48,82.98,29.93,3.8,78.96,7.63,68.18,3.89,160.3
2023-10-11,Seoul,South Korea,107.48,89.9,70.62,1.26,4.55,179.95,33.95,79.57,18.92,177.84
2023-01-27,Toronto,Canada,97.24,167.3,57.38,35.55,9.26,76.69,-6.0,98.04,14.71,172.55
2023-08-13,London,UK,109.46,60.92,33.94,33.99,3.24,117.32,35.7,73.06,17.48,178.86
2023-03-09,Cairo,Egypt,6.16,147.71,33.05,38.26,3.49,171.84,1.05,40.81,12.81,96.89
2023-05-16,Rio de Janeiro,Brazil,64.0,48.96,55.79,11.94,8.39,37.21,10.91,71.37,2.09,155.39
2023-08-14,Seoul,South Korea,98.67,47.05,42.14,27.0,7.54,56.81,20.72,75.31,1.09,173.29
2023-06-04,Dubai,UAE,38.36,68.69,33.25,28.63,1.91,103.79,12.62,37.64,16.61,108.04
2023-07-18,Seoul,South Korea,43.14,182.92,95.59,11.4,1.49,60.95,-7.92,46.94,4.71,119.81
2023-10-14,Paris,France,19.21,101.63,23.02,35.61,8.98,29.84,1.91,93.67,6.52,95.8
2023-05-27,Seoul,South Korea,124.2,129.67,12.88,6.26,2.05,44.61,12.29,89.84,4.26,186.47
2023-08-02,Berlin,Germany,37.36,163.45,66.76,16.57,5.44,111.16,17.52,40.97,18.05,105.58
2023-05-07,Seoul,South Korea,78.7,75.73,29.86,33.08,3.04,125.16,15.37,62.47,14.36,162.98
2023-04-11,Los Angeles,USA,42.34,52.54,12.16,24.96,2.27,69.68,16.2,76.07,7.92,117.84
2023-07-15,Seoul,South Korea,62.67,140.05,29.02,25.25,2.59,148.69,37.08,88.29,14.47,154.7
2023-05-03,Dubai,UAE,19.86,80.07,69.68,27.21,2.8,16.59,-0.71,68.58,9.5,67.7
2023-08-16,Berlin,Germany,69.01,105.7,26.57,49.68,5.84,80.98,-3.42,29.3,18.68,157.98
2023-01-06,London,UK,33.44,46.79,21.44,40.87,4.54,147.3,12.85,36.75,4.24,95.88
2023-09-12,Beijing,China,48.3,29.42,65.82,41.71,8.07,197.54,24.04,77.41,8.07,132.52
2023-06-23,Rio de Janeiro,Brazil,107.62,42.28,62.95,19.7,6.6,153.3,-4.21,22.04,15.87,177.91
2023-03-18,Paris,France,134.22,16.17,18.07,34.73,7.94,81.1,8.73,40.05,14.24,191.65
2023-10-07,Bangkok,Thailand,17.49,112.42,23.77,13.57,9.88,131.73,23.51,36.12,8.89,107.42
2023-04-22,Moscow,Russia,29.16,127.29,7.49,27.07,7.57,110.19,6.4,67.65,15.93,86.88
2023-06-22,Seoul,South Korea,109.28,92.84,40.61,10.55,9.36,182.81,19.0,27.65,18.06,178.77
2023-06-15,Sydney,Australia,112.52,71.75,5.02,7.91,6.63,19.12,14.96,98.74,9.36,180.44
2023-07-03,Sydney,Australia,137.09,180.61,6.26,14.89,5.17,113.12,27.42,11.51,9.84,193.13
2023-10-04,Johannesburg,South Africa,51.18,146.94,51.29,2.12,1.33,102.66,2.04,16.13,18.31,139.61
2023-06-03,Beijing,China,145.53,70.58,23.58,17.06,8.37,71.28,-6.58,60.84,15.22,197.49
2023-02-18,Sydney,Australia,87.08,177.01,76.55,22.93,6.99,64.75,-9.55,74.07,2.34,167.31
2023-09-10,Sydney,Australia,50.95,97.7,19.47,45.03,5.1,73.55,-7.16,89.14,2.09,139.04
2023-09-09,Madrid,Spain,134.0,145.91,31.48,20.4,1.66,181.07,21.82,27.25,5.75,191.53
2023-10-17,Berlin,Germany,17.25,38.93,79.62,31.98,1.79,150.52,-4.74,27.21,13.45,78.29
2023-08-13,Johannesburg,South Africa,13.05,66.08,37.18,40.44,6.57,108.26,25.92,72.41,17.67,71.7
2023-12-28,Berlin,Germany,118.27,195.53,84.32,5.25,1.82,66.84,11.8,52.1,1.05,183.41
2023-09-07,Seoul,South Korea,124.28,77.95,99.76,21.43,7.16,95.26,11.07,59.9,16.69,186.51
2023-06-12,Beijing,China,109.42,144.32,88.74,36.56,2.02,188.95,3.99,72.9,2.0,178.84
2023-06-16,Istanbul,Turkey,89.18,121.75,58.6,10.92,4.22,65.1,32.57,14.13,12.46,168.39
2023-09-10,London,UK,70.32,196.45,23.24,10.4,5.29,88.93,21.86,55.05,3.19,158.65
2023-02-16,Beijing,China,119.84,143.8,22.69,31.04,9.26,131.1,4.09,79.86,6.26,184.22
2023-04-28,Istanbul,Turkey,10.91,60.53,10.1,17.89,6.27,61.54,7.41,51.06,3.08,68.7
2023-04-10,Istanbul,Turkey,64.92,35.92,92.27,16.2,6.0,147.32,35.24,88.74,6.1,155.86
2023-06-18,Sydney,Australia,11.5,86.62,9.56,32.53,5.53,113.64,16.05,49.59,19.97,66.65
2023-08-24,London,UK,109.7,151.15,99.34,35.05,5.4,160.6,14.43,18.14,7.71,178.99
2023-06-22,Seoul,South Korea,40.57,33.43,87.02,17.3,5.53,131.24,12.38,68.99,17.85,113.48
2023-10-13,Los Angeles,USA,5.25,43.6,57.88,33.37,6.83,121.66,-7.48,17.41,6.63,74.3
2023-11-09,Moscow,Russia,26.16,83.38,76.39,40.74,1.55,107.39,16.81,93.38,18.95,80.57
2023-11-03,Tokyo,Japan,92.73,73.03,28.94,18.25,5.35,149.99,11.67,62.73,9.45,170.22
2023-02-08,Beijing,China,97.3,100.47,12.42,9.53,5.08,42.64,23.08,88.76,13.23,172.58
2023-06-06,Beijing,China,142.98,48.68,5.39,49.91,2.24,127.71,21.26,25.2,3.75,196.17
2023-01-27,Madrid,Spain,144.57,126.69,41.04,29.73,9.24,67.84,7.41,34.28,3.94,196.99
2023-11-18,Tokyo,Japan,113.58,48.49,87.15,17.07,4.56,164.81,-0.32,47.56,18.51,180.99
2023-01-09,Mumbai,India,107.61,23.19,83.5,28.26,6.79,111.74,10.21,52.0,18.55,177.91
2023-09-18,Mexico City,Mexico,14.36,147.5,75.73,48.56,3.53,11.55,18.0,27.95,17.12,96.78
2023-05-02,Cairo,Egypt,48.09,140.61,55.62,26.39,5.62,141.66,6.05,38.62,5.49,132.0
2023-06-26,Madrid,Spain,141.68,43.15,86.92,5.01,9.58,137.93,9.36,33.11,14.35,195.5
2023-06-12,Johannesburg,South Africa,41.77,60.89,76.07,6.91,3.5,189.86,-6.0,46.43,13.97,116.44
2023-07-18,Paris,France,65.04,185.48,59.33,43.9,6.14,112.28,-6.34,45.18,14.84,155.93
2023-10-14,Beijing,China,45.14,37.19,36.57,21.77,3.34,192.67,39.97,15.48,9.27,124.74
2023-01-25,London,UK,78.28,158.09,83.92,21.8,6.51,103.83,24.43,19.53,3.34,162.76
2023-12-20,Mumbai,India,7.55,139.57,10.66,40.0,3.68,95.98,37.88,62.41,19.82,92.86
2023-03-13,Mexico City,Mexico,33.56,195.05,54.99,41.27,5.78,166.05,38.08,50.75,3.24,120.82
2023-08-04,Moscow,Russia,123.33,151.0,26.27,1.64,6.73,91.97,4.17,60.64,2.74,186.02
2023-08-25,Berlin,Germany,118.58,79.38,76.34,15.38,8.02,79.64,7.69,41.62,12.3,183.57
2023-09-18,Beijing,China,87.72,181.64,28.6,36.42,6.39,153.39,19.58,58.31,10.16,167.64
2023-05-28,Tokyo,Japan,9.9,65.66,23.25,42.52,5.02,176.46,22.63,67.51,11.56,59.19
2023-06-21,Berlin,Germany,89.1,21.07,66.31,24.45,5.08,90.76,0.88,60.09,3.17,168.35
2023-12-26,Beijing,China,121.03,168.42,91.79,2.47,8.47,194.06,4.63,89.55,5.15,184.84
2023-09-15,Johannesburg,South Africa,28.74,63.25,68.54,44.89,4.91,168.73,34.02,79.45,10.64,85.99
2023-09-16,Cairo,Egypt,140.17,138.79,64.86,30.74,2.37,138.73,-1.3,32.95,17.91,194.72
2023-02-22,London,UK,41.89,120.59,81.44,16.41,7.55,145.22,39.75,61.47,10.74,116.73
2023-08-03,Dubai,UAE,140.39,192.88,85.84,32.98,1.44,193.87,28.3,67.58,12.65,194.83
2023-03-11,Sydney,Australia,106.84,127.21,63.45,14.59,2.44,37.31,-4.82,55.68,8.32,177.51
2023-10-23,Rio de Janeiro,Brazil,42.43,97.2,12.84,27.15,0.98,126.23,4.46,79.09,17.15,118.06
2023-01-14,Berlin,Germany,14.63,123.01,46.65,40.13,8.08,10.67,8.19,89.78,11.61,86.8
2023-01-14,Dubai,UAE,68.89,98.94,8.33,16.44,6.74,64.2,13.8,61.02,3.43,157.91
2023-12-09,Toronto,Canada,128.57,157.32,55.46,47.77,8.31,187.13,5.95,32.69,17.29,188.73
2023-12-11,Johannesburg,South Africa,80.22,122.58,51.66,24.16,1.1,118.98,25.36,25.71,18.86,163.76
2023-02-28,Dubai,UAE,18.25,13.36,67.38,23.35,8.54,187.93,-6.13,16.45,3.57,91.4
2023-12-13,Rio de Janeiro,Brazil,12.91,149.14,59.74,2.06,0.81,193.84,4.54,13.92,5.89,97.59
2023-06-20,Istanbul,Turkey,62.07,129.97,62.22,47.02,7.18,56.7,12.95,59.57,14.6,154.39
2023-12-09,Mexico City,Mexico,133.34,49.17,74.6,2.72,8.29,79.22,36.11,94.88,12.47,191.19
2023-09-09,Dubai,UAE,44.81,107.93,25.25,21.68,1.95,112.3,25.25,44.58,19.75,123.92
2023-05-19,Los Angeles,USA,32.84,111.29,63.2,10.68,3.66,126.03,22.26,26.96,10.04,94.62
2023-05-27,Berlin,Germany,105.89,186.37,14.43,9.11,4.82,47.35,-4.01,79.11,2.65,177.02
2023-09-26,Berlin,Germany,86.79,58.81,69.62,4.56,8.82,190.14,-6.22,44.62,1.68,167.16
2023-11-03,Johannesburg,South Africa,141.64,51.83,24.54,5.18,9.4,83.61,3.09,88.28,10.88,195.48
2023-03-18,Sydney,Australia,136.76,32.0,14.97,29.13,7.31,145.29,-8.23,33.34,10.54,192.96
